id,nbr,cod_cmp,lic_tpd,lib_dip,province,pays,univ,annee
apogee_globalins_47829399,1,EEM,DIE,GENIE INDUSTRIEL,AL HAOUZ,MAROC,UH2C,2012
apogee_globalins_47829400,1,EEM,DIE,GENIE INDUSTRIEL,ETRANGER,BURKINA FASO,UH2C,2012
apogee_globalins_47829401,2,EEM,DIE,GENIE INDUSTRIEL,LAAYOUNE,MAROC,UH2C,2012
apogee_globalins_47829402,3,EEM,DIE,GENIE INDUSTRIEL,EL JADIDA,MAROC,UH2C,2012
apogee_globalins_47829403,1,EEM,DIE,GENIE INDUSTRIEL,EL JADIDA,AFGHANISTAN,UH2C,2012
apogee_globalins_47829404,1,EEM,DIE,GENIE INDUSTRIEL,ES-SEMARA,MAROC,UH2C,2012
apogee_globalins_47829405,1,EEM,DIE,GENIE INDUSTRIEL,KHOURIBGA,MAROC,UH2C,2012
apogee_globalins_47829406,1,EEM,DIE,GENIE INDUSTRIEL,MARRAKECH,MAROC,UH2C,2012
apogee_globalins_47829407,1,EEM,DIE,GENIE INDUSTRIEL,ERRACHIDIA,MAROC,UH2C,2012
apogee_globalins_47829408,1,EEM,DIE,GENIE INDUSTRIEL,MOHAMMADIA,MAROC,UH2C,2012
apogee_globalins_47829409,2,EEM,DIE,GENIE INDUSTRIEL,OUJDA-ANGAD,MAROC,UH2C,2012
apogee_globalins_47829410,1,EEM,DIE,GENIE INDUSTRIEL,OUED ED DAHAB,MAROC,UH2C,2012
apogee_globalins_47829411,1,EEM,DIE,GENIE INDUSTRIEL,SALE BOUKNADEL,MAROC,UH2C,2012
apogee_globalins_47829412,5,EEM,DIE,GENIE INDUSTRIEL,CASABLANCA ANFA,MAROC,UH2C,2012
apogee_globalins_47829413,1,EEM,DIE,GENIE INDUSTRIEL,CASABLANCA ANFA,MEXIQUE,UH2C,2012
apogee_globalins_47829414,1,EEM,DIE,GENIE INDUSTRIEL,SKHIRATE-TEMARA,MAROC,UH2C,2012
apogee_globalins_47829415,1,EEM,DIE,GENIE INDUSTRIEL,AGADIR IDA-TANANE,MAROC,UH2C,2012
apogee_globalins_47829416,1,EEM,DIE,GENIE INDUSTRIEL,BEN MSICK MEDIOUNA,MAROC,UH2C,2012
apogee_globalins_47829417,3,EEM,DIE,GENIE INDUSTRIEL,MEKNES-AL-ISMAILIA,MAROC,UH2C,2012
apogee_globalins_47829418,3,EEM,DIE,GENIE INDUSTRIEL,AL FIDA DERB SULTAN,MAROC,UH2C,2012
apogee_globalins_47829419,1,EEM,DIE,GENIE INDUSTRIEL,INZEGANE-AIT-MELLOUL,MAROC,UH2C,2012
apogee_globalins_47829420,4,EEM,DIE,GENIE INDUSTRIEL,AIN CHOCK HAY HASSANI,MAROC,UH2C,2012
apogee_globalins_47829421,2,EEM,DIE,GENIE INDUSTRIEL,SIDI BERNOUSSI ZENATA,MAROC,UH2C,2012
apogee_globalins_47829422,1,EEM,DIE,GENIE INDUSTRIEL,AIN SEBAA HAY MOHAMMEDI,MAROC,UH2C,2012
apogee_globalins_47829423,4,EEM,DIE,GENIE INDUSTRIEL,FES-EL-JADID-DAR DBIBAGH,MAROC,UH2C,2012
apogee_globalins_47829424,1,EEM,DIE,ING D ETAT G. SYST M,FES,AFGHANISTAN,UH2C,2012
apogee_globalins_47829425,7,EEM,DIE,ING D ETAT G. SYST M,SAFI,MAROC,UH2C,2012
apogee_globalins_47829426,1,EEM,DIE,ING D ETAT G. SYST M,TATA,MAROC,UH2C,2012
apogee_globalins_47829427,1,EEM,DIE,ING D ETAT G. SYST M,TAZA,MAROC,UH2C,2012
apogee_globalins_47829428,5,EEM,DIE,ING D ETAT G. SYST M,MAROC,MAROC,UH2C,2012
apogee_globalins_47829429,4,EEM,DIE,ING D ETAT G. SYST M,RABAT,MAROC,UH2C,2012
apogee_globalins_47829430,1,EEM,DIE,ING D ETAT G. SYST M,AZILAL,MAROC,UH2C,2012
apogee_globalins_47829431,1,EEM,DIE,ING D ETAT G. SYST M,FIGUIG,MAROC,UH2C,2012
apogee_globalins_47829432,2,EEM,DIE,ING D ETAT G. SYST M,SETTAT,MAROC,UH2C,2012
apogee_globalins_47829433,2,EEM,DIE,ING D ETAT G. SYST M,TANGER,MAROC,UH2C,2012
apogee_globalins_47829434,2,EEM,DIE,ING D ETAT G. SYST M,TIZNIT,MAROC,UH2C,2012
apogee_globalins_47829435,1,EEM,DIE,ING D ETAT G. SYST M,ZAGORA,MAROC,UH2C,2012
apogee_globalins_47829436,2,EEM,DIE,ING D ETAT G. SYST M,GUELMIM,MAROC,UH2C,2012
apogee_globalins_47829437,3,EEM,DIE,ING D ETAT G. SYST M,KENITRA,MAROC,UH2C,2012
apogee_globalins_47829438,2,EEM,DIE,ING D ETAT G. SYST M,LARACHE,MAROC,UH2C,2012
apogee_globalins_47829439,2,EEM,DIE,ING D ETAT G. SYST M,KHENIFRA,MAROC,UH2C,2012
apogee_globalins_47829440,1,EEM,DIE,ING D ETAT G. SYST M,BOULEMANE,MAROC,UH2C,2012
apogee_globalins_47829441,10,EEM,DIE,ING D ETAT G. SYST M,EL JADIDA,MAROC,UH2C,2012
apogee_globalins_47829442,1,EEM,DIE,ING D ETAT G. SYST M,ESSAOUIRA,MAROC,UH2C,2012
apogee_globalins_47829443,1,EEM,DIE,ING D ETAT G. SYST M,KHOURIBGA,MAROC,UH2C,2012
apogee_globalins_47829444,4,EEM,DIE,ING D ETAT G. SYST M,FES-MEDINA,MAROC,UH2C,2012
apogee_globalins_47829445,1,EEM,DIE,ING D ETAT G. SYST M,MAURITANIE,MAROC,UH2C,2012
apogee_globalins_47829446,1,EEM,DIE,ING D ETAT G. SYST M,MAURITANIE,MAURITANIE,UH2C,2012
apogee_globalins_47829447,2,EEM,DIE,ING D ETAT G. SYST M,MOHAMMADIA,MAROC,UH2C,2012
apogee_globalins_47829448,1,EEM,DIE,ING D ETAT G. SYST M,OUARZAZATE,MAROC,UH2C,2012
apogee_globalins_47829449,1,EEM,DIE,ING D ETAT G. SYST M,SIDI KACEM,MAROC,UH2C,2012
apogee_globalins_47829450,1,EEM,DIE,ING D ETAT G. SYST M,TAROUDANNT,MAROC,UH2C,2012
apogee_globalins_47829451,1,EEM,DIE,ING D ETAT G. SYST M,BENI MELLAL,MAROC,UH2C,2012
apogee_globalins_47829452,3,EEM,DIE,ING D ETAT G. SYST M,OUJDA-ANGAD,MAROC,UH2C,2012
apogee_globalins_47829453,2,EEM,DIE,ING D ETAT G. SYST M,SALA ALJADIDA,MAROC,UH2C,2012
apogee_globalins_47829454,9,EEM,DIE,ING D ETAT G. SYST M,CASABLANCA ANFA,MAROC,UH2C,2012
apogee_globalins_47829455,1,EEM,DIE,ING D ETAT G. SYST M,CASABLANCA ANFA,AFGHANISTAN,UH2C,2012
apogee_globalins_47829456,3,EEM,DIE,ING D ETAT G. SYST M,FAHS BNI MAKADA,MAROC,UH2C,2012
apogee_globalins_47829457,2,EEM,DIE,ING D ETAT G. SYST M,SKHIRATE-TEMARA,MAROC,UH2C,2012
apogee_globalins_47829458,3,EEM,DIE,ING D ETAT G. SYST M,MARRAKECH-MEDINA,MAROC,UH2C,2012
apogee_globalins_47829459,3,EEM,DIE,ING D ETAT G. SYST M,MARRAKECH-MENARA,MAROC,UH2C,2012
apogee_globalins_47829460,4,EEM,DIE,ING D ETAT G. SYST M,AGADIR IDA-TANANE,MAROC,UH2C,2012
apogee_globalins_47829apogee_globalins_461,2,EEM,DIE,ING D ETAT G. SYST M,KELAAT  ESSRAGHNA,MAROC,UH2C,2012
apogee_globalins_47829462,1,EEM,DIE,ING D ETAT G. SYST M,BEN MSICK MEDIOUNA,MAROC,UH2C,2012
apogee_globalins_47829463,1,EEM,DIE,ING D ETAT G. SYST M,AL FIDA DERB SULTAN,MAROC,UH2C,2012
apogee_globalins_47829464,1,EEM,DIE,ING D ETAT G. SYST M,INZEGANE-AIT-MELLOUL,MAROC,UH2C,2012
apogee_globalins_47829465,1,EEM,DIE,ING D ETAT G. SYST M,AIN SEBAA HAY MOHAMMEDI,MAROC,UH2C,2012
apogee_globalins_47829466,1,EEM,DIE,ING D ETAT G. SYST M,AIN SEBAA HAY MOHAMMEDI,AFGHANISTAN,UH2C,2012
apogee_globalins_47829467,2,EEM,DIE,ING D ETAT G. SYST M,FES-EL-JADID-DAR DBIBAGH,MAROC,UH2C,2012
apogee_globalins_47829468,1,EEM,DIE,ING D ETAT G. SYST M,FES-EL-JADID-DAR DBIBAGH,AFGHANISTAN,UH2C,2012
apogee_globalins_47829469,1,EEM,DIE,ING D ETAT G. SYST M,MOULAY RCHID SIDI OTMANE,MAROC,UH2C,2012
apogee_globalins_47829470,12,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,SAFI,MAROC,UH2C,2012
apogee_globalins_47829471,10,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,MAROC,MAROC,UH2C,2012
apogee_globalins_47829472,4,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,RABAT,MAROC,UH2C,2012
apogee_globalins_47829473,1,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,AZILAL,MAROC,UH2C,2012
apogee_globalins_47829474,1,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,IFRANE,MAROC,UH2C,2012
apogee_globalins_47829475,4,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,SETTAT,MAROC,UH2C,2012
apogee_globalins_47829476,1,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,TANGER,MAROC,UH2C,2012
apogee_globalins_47829477,2,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,TIZNIT,MAROC,UH2C,2012
apogee_globalins_47829apogee_globalins_478,1,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,GUELMIM,MAROC,UH2C,2012
apogee_globalins_47829479,1,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,TAN-TAN,MAROC,UH2C,2012
apogee_globalins_47829480,6,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,LAAYOUNE,MAROC,UH2C,2012
apogee_globalins_47829481,2,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,TAOUNATE,MAROC,UH2C,2012
apogee_globalins_47829482,2,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,TAOURIRT,MAROC,UH2C,2012
apogee_globalins_47829483,1,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,AIN CHOCK,MAROC,UH2C,2012
apogee_globalins_47829484,1,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,CHICHAOUA,MAROC,UH2C,2012
apogee_globalins_47829485,6,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,EL JADIDA,MAROC,UH2C,2012
apogee_globalins_47829486,1,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,ES-SEMARA,MAROC,UH2C,2012
apogee_globalins_47829487,2,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,ESSAOUIRA,MAROC,UH2C,2012
apogee_globalins_47829488,2,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,KHEMISSET,MAROC,UH2C,2012
apogee_globalins_47829489,6,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,KHOURIBGA,MAROC,UH2C,2012
apogee_globalins_47829490,1,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,AL HOCEIMA,MAROC,UH2C,2012
apogee_globalins_47829491,3,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,ERRACHIDIA,MAROC,UH2C,2012
apogee_globalins_47829492,4,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,FES-MEDINA,MAROC,UH2C,2012
apogee_globalins_47829493,2,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,MOHAMMADIA,MAROC,UH2C,2012
apogee_globalins_47829494,1,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,OUARZAZATE,MAROC,UH2C,2012
apogee_globalins_47829495,2,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,BENI MELLAL,MAROC,UH2C,2012
apogee_globalins_47829496,1,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,HAY HASSANI,MAROC,UH2C,2012
apogee_globalins_47829497,6,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,OUJDA-ANGAD,MAROC,UH2C,2012
apogee_globalins_47829498,1,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,OUJDA-ANGAD,AFGHANISTAN,UH2C,2012
apogee_globalins_47829499,1,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,OUED ED DAHAB,MAROC,UH2C,2012
apogee_globalins_47829500,1,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,SALA ALJADIDA,MAROC,UH2C,2012
apogee_globalins_47829501,1,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,SALE BOUKNADEL,MAROC,UH2C,2012
apogee_globalins_47829502,12,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,CASABLANCA ANFA,MAROC,UH2C,2012
apogee_globalins_47829503,1,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,CASABLANCA ANFA,AUTRES pays,UH2C,2012
apogee_globalins_47829504,7,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,FAHS BNI MAKADA,MAROC,UH2C,2012
apogee_globalins_47829505,2,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,SKHIRATE-TEMARA,MAROC,UH2C,2012
apogee_globalins_47829506,7,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,MARRAKECH-MEDINA,MAROC,UH2C,2012
apogee_globalins_47829507,5,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,MARRAKECH-MENARA,MAROC,UH2C,2012
apogee_globalins_47829508,1,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,MEKNES-EL-MENZEH,MAROC,UH2C,2012
apogee_globalins_47829509,5,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,AGADIR IDA-TANANE,MAROC,UH2C,2012
apogee_globalins_47829510,2,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,BEN MSICK MEDIOUNA,MAROC,UH2C,2012
apogee_globalins_47829511,1,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,MEKNES-AL-ISMAILIA,MAROC,UH2C,2012
apogee_globalins_47829512,6,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,AL FIDA DERB SULTAN,MAROC,UH2C,2012
apogee_globalins_47829513,2,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,INZEGANE-AIT-MELLOUL,MAROC,UH2C,2012
apogee_globalins_47829514,10,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,AIN CHOCK HAY HASSANI,MAROC,UH2C,2012
apogee_globalins_47829515,3,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,SIDI BERNOUSSI ZENATA,MAROC,UH2C,2012
apogee_globalins_47829516,3,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,AIN SEBAA HAY MOHAMMEDI,MAROC,UH2C,2012
apogee_globalins_47829517,5,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,FES-EL-JADID-DAR DBIBAGH,MAROC,UH2C,2012
apogee_globalins_47829518,1,EEM,DIE,INGENIEUR D ETAT GENIE INFORMATIQUE,MOULAY RCHID SIDI OTMANE,MAROC,UH2C,2012
apogee_globalins_47829519,4,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,SAFI,MAROC,UH2C,2012
apogee_globalins_47829520,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,TAZA,MAROC,UH2C,2012
apogee_globalins_47829521,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,CONGO,MAROC,UH2C,2012
apogee_globalins_47829522,4,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,MAROC,MAROC,UH2C,2012
apogee_globalins_47829523,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,MAROC,MAURITANIE,UH2C,2012
apogee_globalins_47829524,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,AZILAL,MAROC,UH2C,2012
apogee_globalins_47829525,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,SEFROU,MAROC,UH2C,2012
apogee_globalins_47829526,2,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,SETTAT,MAROC,UH2C,2012
apogee_globalins_47829527,3,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,TANGER,MAROC,UH2C,2012
apogee_globalins_47829528,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,BERKANE,MAROC,UH2C,2012
apogee_globalins_47829529,3,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,GUELMIM,MAROC,UH2C,2012
apogee_globalins_47829530,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,KENITRA,MAROC,UH2C,2012
apogee_globalins_47829531,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,AL HAOUZ,MAROC,UH2C,2012
apogee_globalins_47829532,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,AL HAOUZ,AFGHANISTAN,UH2C,2012
apogee_globalins_47829533,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,ETRANGER,BENIN,UH2C,2012
apogee_globalins_47829534,4,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,KHENIFRA,MAROC,UH2C,2012
apogee_globalins_47829535,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,TAOURIRT,MAROC,UH2C,2012
apogee_globalins_47829536,8,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,EL JADIDA,MAROC,UH2C,2012
apogee_globalins_47829537,2,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,KHOURIBGA,MAROC,UH2C,2012
apogee_globalins_47829538,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,AL HOCEIMA,MAROC,UH2C,2012
apogee_globalins_47829539,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,BENSLIMANE,MAROC,UH2C,2012
apogee_globalins_47829540,5,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,ERRACHIDIA,MAROC,UH2C,2012
apogee_globalins_47829541,3,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,FES-MEDINA,MAROC,UH2C,2012
apogee_globalins_47829542,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,MOHAMMADIA,MAROC,UH2C,2012
apogee_globalins_47829543,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,OUARZAZATE,MAROC,UH2C,2012
apogee_globalins_47829544,7,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,BENI MELLAL,MAROC,UH2C,2012
apogee_globalins_47829545,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,BENI MELLAL,AFGHANISTAN,UH2C,2012
apogee_globalins_47829546,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,SALA ALJADIDA,MAROC,UH2C,2012
apogee_globalins_47829547,3,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,SALE BOUKNADEL,MAROC,UH2C,2012
apogee_globalins_47829548,9,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,CASABLANCA ANFA,MAROC,UH2C,2012
apogee_globalins_47829549,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,CASABLANCA ANFA,AFGHANISTAN,UH2C,2012
apogee_globalins_47829550,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,FAHS BNI MAKADA,MAROC,UH2C,2012
apogee_globalins_47829551,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,CHTOUKA-AIT-BAHA,MAROC,UH2C,2012
apogee_globalins_47829552,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,MARRAKECH-MEDINA,MAROC,UH2C,2012
apogee_globalins_47829553,4,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,MARRAKECH-MENARA,MAROC,UH2C,2012
apogee_globalins_47829554,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,AGADIR IDA-TANANE,MAROC,UH2C,2012
apogee_globalins_47829555,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,KELAAT  ESSRAGHNA,MAROC,UH2C,2012
apogee_globalins_47829556,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,BEN MSICK MEDIOUNA,AFGHANISTAN,UH2C,2012
apogee_globalins_47829557,3,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,MEKNES-AL-ISMAILIA,MAROC,UH2C,2012
apogee_globalins_47829558,3,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,AL FIDA DERB SULTAN,MAROC,UH2C,2012
apogee_globalins_47829559,4,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,AIN CHOCK HAY HASSANI,MAROC,UH2C,2012
apogee_globalins_47829560,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,AIN CHOCK HAY HASSANI,AFGHANISTAN,UH2C,2012
apogee_globalins_47829561,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,AIN CHOCK HAY HASSANI,AUTRES pays,UH2C,2012
apogee_globalins_47829562,2,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,AIN SEBAA HAY MOHAMMEDI,MAROC,UH2C,2012
apogee_globalins_47829563,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES ELECTRIQUES,FES-EL-JADID-DAR DBIBAGH,MAROC,UH2C,2012
apogee_globalins_47829564,1,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,SAFI,AFGHANISTAN,UH2C,2012
apogee_globalins_47829565,1,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,TATA,MAROC,UH2C,2012
apogee_globalins_47829566,2,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,TAZA,MAROC,UH2C,2012
apogee_globalins_47829567,5,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,MAROC,MAROC,UH2C,2012
apogee_globalins_47829568,1,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,NADOR,MAROC,UH2C,2012
apogee_globalins_47829569,1,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,GUINEE,GUINEE,UH2C,2012
apogee_globalins_47829570,1,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,SEFROU,MAROC,UH2C,2012
apogee_globalins_47829571,2,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,SETTAT,MAROC,UH2C,2012
apogee_globalins_47829572,1,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,TANGER,MAROC,UH2C,2012
apogee_globalins_47829573,2,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,TIZNIT,MAROC,UH2C,2012
apogee_globalins_47829574,3,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,GUELMIM,MAROC,UH2C,2012
apogee_globalins_47829575,2,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,TETOUAN,MAROC,UH2C,2012
apogee_globalins_47829576,1,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,EL-HAJEB,MAROC,UH2C,2012
apogee_globalins_47829577,1,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,KHENIFRA,MAROC,UH2C,2012
apogee_globalins_47829578,2,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,TAOURIRT,MAROC,UH2C,2012
apogee_globalins_47829579,1,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,BOULEMANE,MAROC,UH2C,2012
apogee_globalins_47829580,2,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,EL JADIDA,MAROC,UH2C,2012
apogee_globalins_47829581,1,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,ERRACHIDIA,MAROC,UH2C,2012
apogee_globalins_47829582,2,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,FES-MEDINA,MAROC,UH2C,2012
apogee_globalins_47829583,1,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,MOHAMMADIA,MAROC,UH2C,2012
apogee_globalins_47829584,1,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,TAROUDANNT,MAROC,UH2C,2012
apogee_globalins_47829585,3,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,BENI MELLAL,MAROC,UH2C,2012
apogee_globalins_47829586,4,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,OUJDA-ANGAD,MAROC,UH2C,2012
apogee_globalins_47829587,1,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,OUED ED DAHAB,MAROC,UH2C,2012
apogee_globalins_47829588,1,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,SALA ALJADIDA,MAROC,UH2C,2012
apogee_globalins_47829589,1,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,MECHOUAR(CASA),MAROC,UH2C,2012
apogee_globalins_47829590,9,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,CASABLANCA ANFA,MAROC,UH2C,2012
apogee_globalins_47829591,1,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,CASABLANCA ANFA,AFGHANISTAN,UH2C,2012
